Category ID	Category Name	Number	Name
65	Star Wars / Star Wars Expanded Universe	sw268	TIE Defender Pilot
65	Star Wars / Star Wars Episode 4/5/6	sw273	Luke Skywalker (Tatooine, Light Flesh, White Pupils)
65	Star Wars / Star Wars Episode 4/5/6	sw274	Obi-Wan Kenobi (Old, Light Flesh, White Pupils)
167	Duplo / Duplo, Town / Hospital	47394pb124	Duplo Figure Lego Ville, Female, Medic, White Legs, White Top with Pocket and EMT Star of Life Pattern, Reddish Brown Hair, Blue Eyes
167	Duplo / Duplo, Town / Hospital	47394pb125	Duplo Figure Lego Ville, Male Medic, Orange Legs, Light Bluish Gray Top with Zipper, Stripes and EMT Star of Life Pattern, Light Bluish Gray Hair
167	Duplo / Duplo, Town / Hospital	47394pb126	Duplo Figure Lego Ville, Male Medic, Sand Green Legs, White Top with Stethoscope, Light Bluish Gray Hair, Brown Head, Glasses, Moustache
252	Game	85863pb015	Microfig Minotaurus Gladiator White
252	Game	85863pb016	Microfig Minotaurus Gladiator Yellow
252	Game	85863pb017	Microfig Minotaurus Gladiator Red
252	Game	85863pb018	Microfig Minotaurus Gladiator Blue
9	Castle / Classic Castle	cas007	Classic - Knights Tournament Knight Black, Red Legs with Black Hips, Light Gray Helmet, Black Visor
733	Atlantis	atl006a	Atlantis Diver 4 - Lance Spears
67	Town / City / Fire	cty164	Fire - Reflective Stripes, Black Legs, White Fire Helmet, Glasses and Brown Thin Eyebrows
67	Town / City / Fire	cty165	Fire - Reflective Stripes, Black Legs, White Fire Helmet, Breathing Neck Gear with Airtanks, Yellow Hands, Beard and Glasses
67	Town / City / Fire	cty166	Fire - Reflective Stripes, Black Legs, White Standard Helmet, Trans-Black Visor, Stubble Beard and Moustache, Smirk and Stubble Beard
67	Town / City / Fire	cty167	Fire - Reflective Stripes, Black Legs, White Fire Helmet, Black Sunglasses and Stubble
67	Town / City	twn098	Orange Halter Top with Medium Blue Trim and Flowers Pattern, Red Legs, Dark Brown Hair Ponytail Long with Side Bangs (5508)
67	Town / City	twn099	White Hoodie with Blue Pockets, Blue Legs, Dark Orange Short Tousled Hair
67	Town / City / Farm	cty170	Overalls Farmer Green, Red Short Bill Cap, Beard and Glasses
67	Town / City / Farm	cty171	Farm Hand, Female, Overalls Blue over V-Neck Shirt
689	Power Miners	pm027	Rock Monster - Infernox (Trans-Red)
67	Town / City / Fire	cty116	Fire - Reflective Stripes, Black Legs, White Fire Helmet, Thin Grin with Teeth
67	Town / City / Fire	cty117	Fire - Reflective Stripes, Black Legs, White Fire Helmet, Crooked Smile
167	Duplo / Duplo, Town / Harbor	4555pb204	Duplo Figure, Male, Blue Legs, Blue Top with White Anchor, White Sailor Hat, no White in Eyes Pattern
9	Castle / Fantasy Era	cas436	Fantasy Era - Crown Knight Scale Mail with Crown, Speckle Black-Silver Helmet, Angry Eyebrows (Castle Watch)
67	Town / City / Airport	air042	Airport - Pilot with Red Tie and 6 Buttons, Black Legs, Black Hat, Orange Sunglasses
67	Town / City / Airport	cty172	Suit Black, Black Hat, Silver Sunglasses - Airport Limo Driver
67	Town / City / Airport	twn052	Black Vest with Blue Striped Tie, Black Legs, White Arms, Black Short Tousled Hair, Glasses
67	Town / City / Airport	cty169	Dark Bluish Gray Jacket with Magenta Scarf, Light Bluish Gray Legs, Reddish Brown Female Hair over Shoulder, Peach Lips
67	Town / City / Airport	cty168	Construction Worker - Orange Zipper, Safety Stripes, Orange Arms, Blue Legs, Dark Bluish Gray Knit Cap (3181)
67	Town / City / Airport	air043	Airport - Pilot with Red Tie and 6 Buttons, Black Legs, Black Hat, Vertical Cheek Lines (3181)
67	Town / City / Airport	twn053	Dark Blue Jacket, Light Blue Shirt, Light Bluish Gray Legs, Reddish Brown Male Hair (3181)
65	Star Wars / Star Wars Episode 4/5/6	sw275	Boba Fett - White
67	Town / City / Fire	cty173	Fire - Reflective Stripes, Black Legs, Silver Fire Helmet, Thin Grin with Teeth
689	Power Miners	pm029	Rock Monster Large - Eruptorr  (Trans-Orange)
689	Power Miners	pm030	Power Miner - Doc, Gray Outfit
689	Power Miners	pm031	Power Miner - Duke, Gray Outfit
67	Town / City / Police	cty174	Police - City Leather Jacket with Gold Badge, White Hat, Dark Blue Sunglasses
67	Town / City / Gas Station	oct054	Octan - Blue Oil, White Legs, Blue Short Bill Cap (3180)
65	Star Wars / Star Wars Episode 4/5/6	sw277	Darth Vader (White Pupils)
67	Town / Classic Town	pln164	Plain White Torso with White Arms, White Legs, Red Hat
9	Castle / Forestmen	cas122new	Forestwoman (Reissue)
67	Town	twn100	Dark Bluish Gray Jacket with Magenta Scarf, White Legs, Dark Brown Hair Ponytail Long with Side Bangs
67	Town	twn101	Mannequin, Groom
67	Town	twn102	Mannequin, Bride
67	Town	twn103	Sweater Cropped with Bow, Heart Necklace, Green Legs, Black Bob Cut Hair
67	Town	twn104	Black Vest with Blue Striped Tie, Black Hips and Yellow Legs, Black Short Tousled Hair
67	Town	twn105	Vest over Red and White Striped Shirt, Dark Blue Short Legs, Red Short Bill Cap
67	Town	twn106	Overalls Farmer Green, Red Construction Helmet
174	Studios	stu010b	Female with Crop Top and Navel Pattern - LEGO Logo on Back, Reddish Brown Hair
65	Star Wars / Star Wars Episode 4/5/6	sw250a	Crix Madine, Tan Hips and Legs
689	Power Miners	pm032	Power Miner - Brains, Gray Outfit
734	Prince of Persia	pop001	Alamut Merchant
734	Prince of Persia	pop002	Asoka
734	Prince of Persia	pop003	Princess Tamina
734	Prince of Persia	pop005	Ghazab - Hatchet Hassansin
734	Prince of Persia	pop006	Setam - Claw Hassansin
65	Star Wars / Star Wars Episode 4/5/6	sw257a	Luke Skywalker (Celebration) - White Pupils
67	Town / City / Farm	cty134a	Farm Hand, Blue Overalls, Short Bill Cap
734	Prince of Persia	pop007	Dastan - Shirtless, Scabbard
734	Prince of Persia	pop008	Ostrich Jockey
734	Prince of Persia	pop009	Sheik Amar
143	(Other)	gen029	LEGO Club Max
734	Prince of Persia	pop004	Dastan - Scabbard
734	Prince of Persia	pop010	Nizam
734	Prince of Persia	pop011	Seso
734	Prince of Persia	pop012	Zolm - Hassansin Leader
734	Prince of Persia	pop013	Alamut Guard 1
734	Prince of Persia	pop014	Alamut Guard 2
734	Prince of Persia	pop015	Gool - Scimitar Hassansin
734	Prince of Persia	pop016	Tamah - Razor Glove Hassansin
67	Town / City / Airport	air044	Airport - Pilot with Red Tie and 6 Buttons, Black Legs, Black Hat, Glasses and Open Smile
67	Town / City	twn107	Sunset and Palm Trees - Dark Blue Legs, Black Male Hair, Crooked Smile
67	Town / City / Airport	air045	Airport - Blue 3 Button Jacket & Tie, Light Bluish Gray Legs, Reddish Brown Male Hair, Thin Grin with Teeth
473	Sports / Soccer	soc011s	Soccer Player - Portuguese Goalie, Portuguese Flag Torso Sticker on Front, White Number Sticker on Back (1, 18 or 22, specify number in listing)
67	Town / City / Construction	cty124	Construction Worker - Orange Zipper, Safety Stripes, Orange Arms, Orange Legs, Dark Bluish Gray Hips, Red Construction Helmet, Brown Moustache
277	Legoland	old050	Legoland Old Type - Black Torso, White Legs, Red Pigtails Hair
67	Town / City / Airport	cty175	Red Shirt with 3 Silver Logos, Dark Blue Arms, Black Legs, Red Short Bill Cap, Glasses
252	Game	85863pb019	Microfig Pirate Plank Pirate White
252	Game	85863pb020	Microfig Pirate Plank Pirate Yellow
252	Game	85863pb021	Microfig Pirate Plank Pirate Red
252	Game	85863pb022	Microfig Pirate Plank Pirate Tan
252	Game	85863pb023	Microfig Pirate Plank Pirate Captain
252	Game	85863pb024	Microfig Magma Monster White
252	Game	85863pb025	Microfig Magma Monster Green
252	Game	85863pb026	Microfig Magma Monster Blue
252	Game	85863pb027	Microfig Magma Monster Dark Bluish Gray
252	Game	85863pb028	Microfig UFO Attack Alien
153	Fabuland	fab4h	Fabuland Figure Crow 1 with Aviator Helmet and White Eyes
153	Fabuland	fab5i	Fabuland Figure Elephant 4 with Yellow Hat and White Eyes
67	Town / Classic Town / Airport	air025	Airport - Blue, Blue Legs, White Fire Helmet, Breathing Hose, White Airtanks, Nose Freckles
167	Duplo	47394pb127	Duplo Figure Lego Ville, Male, Medium Blue Legs, Bright Green Top with White Undershirt, Blue Cap
746	Collectible Minifigures / Series  1 Minifigures	col001	Tribal Hunter (Indian) - Minifig only Entry
746	Collectible Minifigures / Series  1 Minifigures	col002	Cheerleader - Minifig only Entry
746	Collectible Minifigures / Series  1 Minifigures	col003	Caveman - Minifig only Entry
746	Collectible Minifigures / Series  1 Minifigures	col004	Circus Clown - Minifig only Entry
746	Collectible Minifigures / Series  1 Minifigures	col005	Zombie - Minifig only Entry
746	Collectible Minifigures / Series  1 Minifigures	col006	Skater - Minifig only Entry
746	Collectible Minifigures / Series  1 Minifigures	col007	Robot - Minifig only Entry
746	Collectible Minifigures / Series  1 Minifigures	col008	Demolition Dummy - Minifig only Entry
746	Collectible Minifigures / Series  1 Minifigures	col009	Magician - Minifig only Entry
746	Collectible Minifigures / Series  1 Minifigures	col010	Super Wrestler - Minifig only Entry
746	Collectible Minifigures / Series  1 Minifigures	col011	Nurse - Minifig only Entry
746	Collectible Minifigures / Series  1 Minifigures	col012	Ninja - Minifig only Entry
746	Collectible Minifigures / Series  1 Minifigures	col013	Spaceman - Minifig only Entry
746	Collectible Minifigures / Series  1 Minifigures	col014	Forestman - Minifig only Entry
746	Collectible Minifigures / Series  1 Minifigures	col015	Deep Sea Diver - Minifig only Entry
746	Collectible Minifigures / Series  1 Minifigures	col016	Cowboy - Minifig only Entry
732	Toy Story	toy007	Twitch
732	Toy Story	toy010	Chunk
732	Toy Story	toy013	Woody - Dirt Stains
732	Toy Story	toy014	Alien - Purple Splotch on Face
732	Toy Story	toy011	Buzz Lightyear - Dirt Stains
732	Toy Story	toy012	Jessie - Dirt Stains
732	Toy Story	toy015	Alien - Yellow Splotch on Face
65	Star Wars / Star Wars Episode 4/5/6	sw098	Luke Skywalker (Hoth)
65	Star Wars / Star Wars Clone Wars	sw119	R7-D4
65	Star Wars / Star Wars Clone Wars	sw284	Aayla Secura
65	Star Wars / Star Wars Clone Wars	sw285	Cad Bane
65	Star Wars / Star Wars Clone Wars	sw216	EV-A4-D without Sticker
65	Star Wars / Star Wars Clone Wars	sw226	Nahdar Vebb
65	Star Wars / Star Wars Clone Wars	sw254	General Grievous (Clone Wars)
65	Star Wars / Star Wars Episode 4/5/6	sw278	Han Solo, Reddish Brown Legs without Holster Pattern (Carbonite, Light Flesh)
65	Star Wars / Star Wars Episode 4/5/6	sw279	Boba Fett - Pauldron, Helmet, Jet Pack
65	Star Wars / Star Wars Episode 4/5/6	sw280	Bossk
65	Star Wars / Star Wars Episode 3	sw281	Clone Pilot, Ep.3 with Open Helmet and White Head
65	Star Wars / Star Wars Episode 3	sw282	2-1B Medical Droid (8096)
65	Star Wars / Star Wars Episode 3	sw283	Anakin Skywalker, Battle Damaged with Darth Vader Helmet
65	Star Wars / Star Wars Clone Wars	sw216s	EV-A4-D with Sticker
67	Town / City / Farm	cty176	Overalls Farmer Green, Black Short Bill Cap
9	Castle / Kingdoms	cas435	Kingdoms - Dark Green Wizard
9	Castle / Kingdoms	cas437	Kingdoms - Jester
167	Duplo / Toy Story	47394pb128	Duplo Figure Lego Ville, Male, Buzz Lightyear
167	Duplo / Toy Story	47394pb129	Duplo Figure Lego Ville, Female, Jessie
167	Duplo / Toy Story	47394pb130	Duplo Figure Lego Ville, Male, Woody
167	Duplo / Toy Story	47205pb022	Duplo Figure Lego Ville, Toy Story Alien
9	Castle / Kingdoms	cas438	Kingdoms - Lion Knight Scale Mail with Chest Strap and Belt, Helmet with Neck Protector, Open Mouth (Dual Sided Head)
9	Castle / Kingdoms	cas439	Kingdoms - Dragon Knight Quarters, Helmet with Neck Protector, Bared Teeth
9	Castle / Kingdoms	cas440	Kingdoms - Lion Knight Breastplate with Lion Head and Belt, Helmet Closed, Smirk and Stubble Beard
67	Town / World City / Coast Guard	wc012s	Coast Guard World City, Orange Jacket with Zipper, Dark Blue Cap, Dark Blue Vest with Straps and Coast Guard Logo Sticker
747	World Racers	wr001	Team X-treme Daredevil 1 (REX-treme) - Dirtbike Helmet
747	World Racers	wr002	Backyard Blaster 1 (Bart Blaster) - Standard Helmet, Black Visor
747	World Racers	wr003	Official 1
747	World Racers	wr004	Team X-treme Daredevil 1 (REX-treme) - Sports Helmet
747	World Racers	wr005	Team X-treme Daredevil 2 (DEX-treme) - Sports Helmet
747	World Racers	wr006	Backyard Blaster 2 (Bubba Blaster) - Aviator Helmet
747	World Racers	wr007	Backyard Blaster 3 (Billy Bob Blaster) - Aviator Helmet
67	Town / City	twn047a	Dark Blue Jacket, Light Blue Shirt, Tan Legs, Red Short Bill Cap (7636)
9	Castle / Kingdoms	cas441	Kingdoms - Lion King
9	Castle / Kingdoms	cas442	Kingdoms - Lion Princess
9	Castle / Kingdoms	cas443	Kingdoms - Lion Knight Armor with Lion Head and Belt, Helmet Closed, Gray Beard
9	Castle / Kingdoms	cas444	Kingdoms - Lion Knight Quarters, Helmet with Fixed Grille, Brown Beard Rounded
9	Castle / Kingdoms	cas445	Kingdoms - Lion Knight Quarters, Helmet with Broad Brim, Brown Beard Rounded
9	Castle / Kingdoms	cas446	Kingdoms - Lion Knight Quarters, Helmet with Broad Brim, Vertical Cheek Lines
9	Castle / Kingdoms	cas447	Kingdoms - Lion Knight Scale Mail with Chest Strap and Belt, Helmet with Broad Brim, Vertical Cheek Lines
9	Castle / Kingdoms	cas448	Kingdoms - Lion Knight Scale Mail with Chest Strap and Belt, Helmet with Neck Protector, Quiver, Open Grin
9	Castle / Kingdoms	cas449	Kingdoms - Lion Knight Quarters, Helmet with Neck Protector, Quiver, Open Grin
9	Castle / Kingdoms	cas450	Kingdoms - Lion Knight Scale Mail with Chest Strap and Belt, Helmet with Neck Protector, Brown Beard Rounded
9	Castle / Kingdoms	cas451	Kingdoms - Lion Knight Scale Mail with Chest Strap and Belt, Helmet with Neck Protector, Quiver, Smirk and Stubble Beard
9	Castle / Kingdoms	cas452	Kingdoms - Dragon Knight Armor with Chain, Helmet Closed, Scowl
9	Castle / Kingdoms	cas453	Kingdoms - Dragon Knight Scale Mail with Chains, Helmet Closed, Bared Teeth
9	Castle / Kingdoms	cas454	Kingdoms - Dragon Knight Quarters, Helmet Closed, Long Brown Moustache
9	Castle / Kingdoms	cas455	Kingdoms - Dragon Knight Quarters, Helmet with Broad Brim, Bared Teeth
9	Castle / Kingdoms	cas456	Kingdoms - Dragon Knight Quarters, Helmet with Broad Brim, Moustache and Stubble
9	Castle / Kingdoms	cas457	Kingdoms - Dragon Knight Scale Mail with Chain and Belt, Helmet with Neck Protector, Quiver, Bared Teeth
9	Castle / Kingdoms	cas458	Kingdoms - Dragon Knight Scale Mail with Chain and Belt, Helmet with Neck Protector, Scowl
34	Space / Space Police III	sp113	Space Police 3 Alien - Jawson
34	Space / Space Police III	sp114	Space Police 3 Alien - Brick Daddy
34	Space / Space Police III	sp115	Space Police 3 Alien - Craniac
733	Atlantis	atl011	Atlantis Diver 3 - Ace Speedman - With Propeller
733	Atlantis	atl012	Atlantis Diver 1 - Axel - With Vertical Lights
733	Atlantis	atl013	Atlantis Portal Emperor
143	(Other)	gen031	Skeleton with Standard Skull, Black Aquaraiders II Helmet
34	Space / Space Police III	sp116	Space Police 3 Officer 12 - Airtanks, Epaulettes (5985)
34	Space / Space Police III	sp117	Space Police 3 Officer 13 - Airtanks (5985)
34	Space / Space Police III	sp118	Space Police 3 Officer 14 - Airtanks (5984)
9	Castle / Kingdoms	cas459	Kingdoms - Lion Knight Breastplate with Lion Head and Belt, Helmet with Fixed Grille, Cape
9	Castle / Kingdoms	cas460	Kingdoms - Lion Knight Scale Mail with Chest Strap and Belt, Helmet with Neck Protector, Open Grin
61	Pirates / Pirates II	pi122	Imperial Soldier II - Officer, Goatee
61	Pirates / Pirates II	pi123	Imperial Soldier II - Officer, Brown Beard
61	Pirates / Pirates II	pi124	Imperial Soldier II - Officer, Cheek Lines
61	Pirates / Pirates II	pi125	Imperial Soldier II - Officer, Scowl
61	Pirates / Pirates II	pi126	Pirate Female, Skirt
61	Pirates / Pirates II	pi127	Pirate Blue Vest, Black Legs, Tricorne Hat
61	Pirates / Pirates II	pi128	Pirate Vest and Anchor Tattoo, Black Legs, Blue Bandana
61	Pirates / Pirates II	pi129	Pirate Vest and Anchor Tattoo, Blue Legs, Dark Green Bandana
61	Pirates / Pirates II	pi130	Pirate Vest and Anchor Tattoo, Dark Green Legs, Red Bandana
61	Pirates / Pirates II	pi131	Pirate Green / White Stripes, Black Legs, Blue Bandana, White Teeth with Gold Tooth
61	Pirates / Pirates II	pi132	Pirate Green / White Stripes, Blue Legs, Dark Green Bandana
61	Pirates / Pirates II	pi133	Pirate Green / White Stripes, Reddish Brown Legs, Blue Bandana
61	Pirates / Pirates II	pi134	Pirate Green / White Stripes, Reddish Brown Legs, Red Bandana
67	Town / City	cty177	Plaid Button Shirt, Blue Legs, Dark Brown Short Tousled Hair
67	Town / City	cty178	Overalls Blue over V-Neck Shirt, Blue Legs, Red Short Bill Cap, Glasses
9	Castle / Kingdoms	cas461	Kingdoms - Dragon Knight Quarters, Helmet with Neck Protector, Moustache and Stubble
747	World Racers	wr008	Team X-treme Daredevil 2 (DEX-treme) - Standard Helmet
747	World Racers	wr009	Backyard Blaster 1 (Bart Blaster) - Standard Helmet, No Visor
9	Castle / Kingdoms	cas462	Kingdoms - Dragon Knight Armor with Chain, Helmet Closed, Bared Teeth
9	Castle / Kingdoms	cas463	Kingdoms - Dragon Knight Scale Mail with Chain and Belt, Helmet with Neck Protector, Open Grin
9	Castle / Kingdoms	cas464	Kingdoms - Dragon Knight Quarters, Helmet Closed, Cape, Vertical Cheek Lines
9	Castle / Kingdoms	cas465	Kingdoms - Dragon Knight Quarters, Helmet with Broad Brim, Vertical Cheek Lines
9	Castle / Dragon Knights	cas017a	Dragon Knights - Knight 2, Black Legs with Red Hips, Black Dragon Helmet, Red Plumes
34	Space / Space Police III	sp119	Space Police 3 Officer 15 (5983)
65	Star Wars / Star Wars Episode 4/5/6	sw029a	R5-D4 (7658)
67	Town / City	cty179	Sweater Cropped with Bow, Heart Necklace, Tan Legs, Reddish Brown Hair Female Ponytail, Brown Eyebrows, Thin Grin
67	Town / City	twn108	Black Vest with Blue Striped Tie, Dark Bluish Gray Legs, White Arms, Reddish Brown Male Hair
67	Town / City	cty180	Red Shirt with 3 Silver Logos, Dark Blue Arms, Blue Legs, Dark Orange Short Tousled Hair, Backpack
124	Train	trn223	Dark Blue Suit with Train Logo, Black Legs, Black Hat, Beard and Glasses
9	Castle / Kingdoms	cas466	Kingdoms - Dragon Knight Quarters, Helmet with Broad Brim, Vertical Cheek Lines, Quiver
65	Star Wars / Star Wars Clone Wars	sw286	Clone Commander (8098)
65	Star Wars / Star Wars Clone Wars	sw200a	Clone Trooper Clone Wars with Black Helmet Antenna
167	Duplo	85363pb002	Duplo Figure Lego Ville, Baby, Blue and Medium Blue Romper with Stripes and Yellow Duck Pattern
167	Duplo	47394pb131	Duplo Figure Lego Ville, Male, Blue Swim Trunks, White Top with Green '51', Reddish Brown Hair
167	Duplo	47394pb132	Duplo Figure Lego Ville, Female, Red Swimsuit with Yellow Bow, Black Hair
36	Technic	tech002s	Technic Figure Blue Legs, Black Top with Zippered Wetsuit and Knife and 'Diving' Pattern (Stickers) - Diver
67	Town / City	cty181	Dark Pink Vest and Heart Necklace, White Legs, Dark Brown Hair Ponytail Long French Braided
747	World Racers	wr010	Backyard Blaster 2 (Bubba Blaster) - Standard Helmet
747	World Racers	wr011	Team X-treme Daredevil 3 (MAX-treme) - Dirtbike Helmet
747	World Racers	wr012	Crew Member 1
747	World Racers	wr013	Crew Member 2
747	World Racers	wr014	Crew Member 3
747	World Racers	wr015	Official 2
747	World Racers	wr016	Official 3
747	World Racers	wr017	Backyard Blaster 2 (Bubba Blaster) - Spiked Helmet
747	World Racers	wr018	Backyard Blaster 3 (Billy Bob Blaster) - Spiked Helmet
747	World Racers	wr019	Team X-treme Daredevil 2 (DEX-treme) - Wrap Helmet
747	World Racers	wr020	Team X-treme Daredevil 3 (MAX-treme) - Wrap Helmet
747	World Racers	wr021	Team X-treme Daredevil 3 (MAX-treme) - Standard Helmet
747	World Racers	wr022	Team X-treme Daredevil 1 (REX-treme) - Standard Helmet
747	World Racers	wr023	Backyard Blaster 1 (Bart Blaster) - Standard Helmet, Trans-Red Visor
747	World Racers	wr024	Backyard Blaster 3 (Billy Bob Blaster) - Standard Helmet
124	Train	trn224	Orange Vest with Safety Stripes - Orange Legs, Red Construction Helmet, Beard and Glasses
124	Train	trn225	Orange Vest with Safety Stripes - Blue Legs, Silver Glasses, Red Construction Helmet
124	Train	trn226	Orange Vest with Safety Stripes - Blue Legs, Gray Frame Glasses, Red Construction Helmet
124	Train	trn227	Overalls with Tools in Pocket, Blue Legs, Red Short Bill Cap, Glasses with Brown Thin Eyebrows
124	Train	trn228	Overalls Blue over V-Neck Shirt, Blue Legs, Blue Hat, Brown Beard Rounded - Cargo Train Driver
67	Town	sp122	Shuttle Ground Crew Member
67	Town	sp120	Shuttle Astronaut - Female
67	Town	sp121	Shuttle Astronaut - Male
179	Racers / Ferrari	rac045	F1 Ferrari Engineer (8185) - without Torso Sticker
65	Star Wars / Star Wars Episode 4/5/6	sw290	Han Solo, Reddish Brown Legs with Holster Pattern, Open Jacket - Set 8129
67	Town / City	cty182	Shirt with Female Rainbow Stars Pattern, White Legs, Black Bob Cut Hair
67	Town / City	twn109	Sunset and Palm Trees - Dark Blue Legs, Reddish Brown Male Hair
124	Train	trn148	Dark Blue Suit with Train Logo, Dark Bluish Gray Legs, Dark Red Hat, Beard and Glasses
67	Town / City	cty184	White Hoodie with Blue Pockets, Light Bluish Gray Short Legs, Red Short Bill Cap
67	Town / City	cty185	Dark Bluish Gray Jacket with Magenta Scarf, Blue Legs, Reddish Brown Female Hair over Shoulder
167	Duplo	47394pb136	Duplo Figure Lego Ville, Male, Black Legs, White Top, Tan Arms, Blue Baseball Cap, LEGO Logo on Front - Lego Factory Hungary Promotional
157	Time Cruisers	tim007	Time Cruisers - Droid/Robot
65	Star Wars / Star Wars Clone Wars	sw287	Shahan Alama
65	Star Wars / Star Wars Clone Wars	sw288	Senate Commando Captain
746	Collectible Minifigures / Series  2 Minifigures	col027	Pop Star - Minifig only Entry
746	Collectible Minifigures / Series  2 Minifigures	col030	Karate Master - Minifig only Entry
746	Collectible Minifigures / Series  2 Minifigures	col018	Spartan Warrior - Minifig only Entry
746	Collectible Minifigures / Series  2 Minifigures	col026	Weightlifter - Minifig only Entry
746	Collectible Minifigures / Series  2 Minifigures	col032	Pharaoh - Minifig only Entry
746	Collectible Minifigures / Series  2 Minifigures	col025	Mime - Minifig only Entry
746	Collectible Minifigures / Series  2 Minifigures	col021	Vampire - Minifig only Entry
746	Collectible Minifigures / Series  2 Minifigures	col020	Witch - Minifig only Entry
746	Collectible Minifigures / Series  2 Minifigures	col031	Surfer - Minifig only Entry
746	Collectible Minifigures / Series  2 Minifigures	col017	Mariachi / Maraca Man - Minifig only Entry
746	Collectible Minifigures / Series  2 Minifigures	col024	Lifeguard - Minifig only Entry
746	Collectible Minifigures / Series  2 Minifigures	col029	Disco Dude - Minifig only Entry
746	Collectible Minifigures / Series  2 Minifigures	col019	Circus Ringmaster - Minifig only Entry
746	Collectible Minifigures / Series  2 Minifigures	col023	Explorer - Minifig only Entry
746	Collectible Minifigures / Series  2 Minifigures	col022	Traffic Cop - Minifig only Entry
746	Collectible Minifigures / Series  2 Minifigures	col028	Skier - Minifig only Entry
746	Collectible Minifigures / Series  2 Minifigures	col017b	Mariachi / Maraca Man with all Accessories and Stand
746	Collectible Minifigures / Series  2 Minifigures	col018b	Spartan Warrior with all Accessories and Stand
746	Collectible Minifigures / Series  2 Minifigures	col019b	Circus Ringmaster with all Accessories and Stand
746	Collectible Minifigures / Series  2 Minifigures	col020b	Witch with all Accessories and Stand
746	Collectible Minifigures / Series  2 Minifigures	col021b	Vampire with all Accessories and Stand
746	Collectible Minifigures / Series  2 Minifigures	col022b	Traffic Cop with all Accessories and Stand
746	Collectible Minifigures / Series  2 Minifigures	col023b	Explorer with all Accessories and Stand
746	Collectible Minifigures / Series  2 Minifigures	col024b	Lifeguard with all Accessories and Stand
746	Collectible Minifigures / Series  2 Minifigures	col025b	Mime with all Accessories and Stand
746	Collectible Minifigures / Series  2 Minifigures	col027b	Pop Star with all Accessories and Stand
746	Collectible Minifigures / Series  2 Minifigures	col029b	Disco Dude with all Accessories and Stand
746	Collectible Minifigures / Series  2 Minifigures	col030b	Karate Master with all Accessories and Stand
746	Collectible Minifigures / Series  2 Minifigures	col031b	Surfer with all Accessories and Stand
746	Collectible Minifigures / Series  2 Minifigures	col032b	Pharaoh with all Accessories and Stand
67	Town / City	cty186	Black Vest with Blue Striped Tie, Black Legs, White Arms, Black Male Hair (Bus Driver)
67	Town / City	cty187	Dark Bluish Gray Jacket with Magenta Scarf, White Legs, Reddish Brown Female Hair over Shoulder
67	Town / City	cty188	Overalls with Safety Stripe Orange, Orange Legs, Red Short Bill Cap, Open Grin
67	Town / City	cty189	Suit Black, Black Police Hat, Brown Beard Rounded - Tram Driver
67	Town / City	cty190	White Hoodie with Blue Pockets, Blue Legs, Dark Brown Mid-Length Tousled Hair
67	Town / City	cty191	Green V-Neck Sweater, Dark Blue Legs, Dark Brown Short Tousled Hair, Glasses
252	Game	85863pb010b	Microfig Ramses Pyramid King Ramses
733	Atlantis	atl002a	Atlantis Diver 2 - Bobby
252	Game	85863pb029	Microfig Orient Bazaar White
252	Game	85863pb030	Microfig Orient Bazaar Merchant Red
252	Game	85863pb031	Microfig Orient Bazaar Merchant Blue
252	Game	85863pb032	Microfig Orient Bazaar Merchant Yellow
252	Game	85863pb033	Microfig Orient Bazaar Merchant Orange
143	(Other)	gen033	Birthday Party Minifig
252	Game / Harry Potter	85863pb034	Microfig Hogwarts Albus Dumbledore
252	Game / Harry Potter	85863pb035	Microfig Hogwarts Draco Malfoy
252	Game / Harry Potter	85863pb036	Microfig Hogwarts Hermione Granger
252	Game / Harry Potter	85863pb037	Microfig Hogwarts Ron Weasley
252	Game / Harry Potter	85863pb038	Microfig Hogwarts Harry Potter
67	Town / City	twn112	White Hoodie with Blue Pockets, Light Bluish Gray Short Legs, Dark Orange Short Tousled Hair
67	Town / City	twn110	Shirt with Female Rainbow Stars Pattern, Green Legs, Black Bob Cut Hair
67	Town / City	twn111	Red Shirt with 3 Silver Logos, Dark Blue Arms, White Legs, Black Short Tousled Hair
252	Game / Harry Potter	85863pb039	Microfig Hogwarts Gryffindor House Player
252	Game / Harry Potter	85863pb040	Microfig Hogwarts Slytherin House Player
252	Game / Harry Potter	85863pb041	Microfig Hogwarts Ravenclaw House Player
252	Game / Harry Potter	85863pb042	Microfig Hogwarts Hufflepuff House Player
167	Duplo / Dolls	61295pb01	Duplo Figure Doll, Large, without Clothes, Black Male Hair, Medium Brown Body
167	Duplo / Dolls	61295pb02	Duplo Figure Doll, Large, without Clothes, Brown Male Hair, Flesh Body
167	Duplo / Dolls	61295pb03	Duplo Figure Doll, Large, without Clothes, Black Curled Hair, Brown Body
167	Duplo	47394pb133	Duplo Figure Lego Ville, Male, Orange Legs, Flesh Hands, Orange Top with Recycle Logo, Black Hair, Brown Eyes
167	Duplo	47394pb134	Duplo Figure Lego Ville, Male, Orange Legs, Orange Hands, Orange Top with Recycle Logo, Black Hair, Blue Eyes
167	Duplo / Duplo, Town / Fire	47394pb135	Duplo Figure Lego Ville, Male Fireman, Black Legs, Light Gray Arms, Flesh Hands, White Helmet, Light Gray Moustache
